epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2,MODEL.ALIGN_MODE,MODEL.CD_PASS_RATE,MODEL.CD_RATE,MODEL.CELL_CLIP,MODEL.CI_ENC_DIM,MODEL.CI_LAG,MODEL.CON_DIM,MODEL.CO_AUTOREG_PRIOR,MODEL.CO_DIM,MODEL.CO_PRIOR_NVAR,MODEL.CO_PRIOR_TAU,MODEL.CS_DIM,MODEL.DATA_DIM,MODEL.DROPOUT_RATE,MODEL.EXT_INPUT_DIM,MODEL.FAC_DIM,MODEL.FP_LEN,MODEL.GEN_DIM,MODEL.IC_DIM,MODEL.IC_ENC_DIM,MODEL.IC_ENC_SEQ_LEN,MODEL.IC_POST_VAR_MIN,MODEL.IC_PRIOR_VAR,MODEL.READIN_DIM,MODEL.SAMPLE_POSTERIORS,MODEL.SEQ_LEN,MODEL.SV_RATE,MODEL.SV_SEED,SEED,TRAIN.ADAM_EPSILON,TRAIN.BATCH_SIZE,TRAIN.DATA.DIR,TRAIN.DATA.PREFIX,TRAIN.EAGER_MODE,TRAIN.ENCODERS_ONLY,TRAIN.KL.CO_WEIGHT,TRAIN.KL.IC_WEIGHT,TRAIN.KL.INCREASE_EPOCH,TRAIN.KL.START_EPOCH,TRAIN.L2.CI_ENC_SCALE,TRAIN.L2.CON_SCALE,TRAIN.L2.GEN_SCALE,TRAIN.L2.IC_ENC_SCALE,TRAIN.L2.INCREASE_EPOCH,TRAIN.L2.READIN_SCALE,TRAIN.L2.START_EPOCH,TRAIN.LOG_HPS,TRAIN.LOSS_SCALE,TRAIN.LR.DECAY,TRAIN.LR.INIT,TRAIN.LR.PATIENCE,TRAIN.LR.STOP,TRAIN.MAX_EPOCHS,TRAIN.MAX_GRAD_NORM,TRAIN.MODEL_DIR,TRAIN.NLL_MEAN,TRAIN.OVERWRITE,TRAIN.PATIENCE,TRAIN.PBT_MODE,TRAIN.TUNE_MODE,TRAIN.USE_TB
159,159,0.08945239,0.08871224,nan,0.088743515,nan,0.00045384295,0.00043022368,2.3619281e-05,0.00028630946,19.511711,0.004892785,1.0,1.0,0.090232015,0.089502946,nan,0.089434646,nan,0.00044421,0.00043337146,1.083852e-05,0.0002848617,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
160,160,0.08970471,0.08896454,nan,0.08889823,nan,0.00045530993,0.00043120515,2.4104796e-05,0.0002848617,55.02108,0.004892785,1.0,1.0,0.0899867,0.08926692,nan,0.08931724,nan,0.0004364515,0.0004281756,8.275891e-06,0.00028332343,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
161,161,0.0895209,0.08878416,nan,0.08881838,nan,0.0004534182,0.00043106297,2.2355222e-05,0.00028332343,39.61575,0.004892785,1.0,1.0,0.0899253,0.08921609,nan,0.08924644,nan,0.00042743987,0.00042176328,5.6765853e-06,0.0002817674,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
162,162,0.089446075,0.08871713,nan,0.08874751,nan,0.0004471775,0.0004266152,2.0562298e-05,0.0002817674,26.702202,0.004892785,1.0,1.0,0.08998416,0.08927323,nan,0.08926519,nan,0.0004306837,0.00042549384,5.1898633e-06,0.00028025056,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
163,163,0.08941104,0.08868643,nan,0.08870475,nan,0.0004443625,0.0004238527,2.050979e-05,0.00028025056,29.72054,0.004892785,1.0,1.0,0.089926906,0.089220144,nan,0.08923366,nan,0.00042798548,0.00042232304,5.662446e-06,0.0002787786,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
164,164,0.089381345,0.08865851,nan,0.088672385,nan,0.00044405294,0.0004226334,2.1419537e-05,0.0002787786,15.978173,0.004892785,1.0,1.0,0.089946315,0.08923726,nan,0.08923618,nan,0.00043176007,0.00042454267,7.2173884e-06,0.0002772943,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
165,165,0.08937373,0.08864909,nan,0.088656075,nan,0.00044734468,0.00042527742,2.2067255e-05,0.0002772943,33.128674,0.004892785,1.0,1.0,0.08996068,0.08922934,nan,0.08923139,nan,0.0004555709,0.00044490572,1.066519e-05,0.00027577044,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
166,166,0.08933049,0.088608,nan,0.08862242,nan,0.00044672246,0.00042081752,2.5904938e-05,0.00027577044,17.275045,0.004892785,1.0,1.0,0.089931615,0.0892178,nan,0.08922187,nan,0.00043951857,0.00043041285,9.105719e-06,0.00027429863,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
167,167,0.08938409,0.0886655,nan,0.08865257,nan,0.00044428217,0.00042005387,2.4228308e-05,0.00027429863,18.347334,0.004892785,1.0,1.0,0.08990188,0.089197226,nan,0.08920462,nan,0.00043175954,0.00042598258,5.7769616e-06,0.00027289512,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
168,168,0.089346774,0.088631034,nan,0.08863749,nan,0.00044284438,0.00042249262,2.0351747e-05,0.00027289512,22.208801,0.004892785,1.0,1.0,0.08988626,0.089190826,nan,0.08919496,nan,0.00042392092,0.0004186771,5.2438195e-06,0.0002715144,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
169,169,0.08928298,0.08856415,nan,0.08858615,nan,0.00044731662,0.0004260616,2.1255026e-05,0.0002715144,26.424282,0.004892785,1.0,1.0,0.0899243,0.08922153,nan,0.08921356,nan,0.00043268644,0.00042699178,5.6946496e-06,0.0002700847,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
170,170,0.08934366,0.08862283,nan,0.08861183,nan,0.00045074528,0.00042807453,2.2670747e-05,0.0002700847,23.188486,0.004892785,1.0,1.0,0.08986423,0.08916222,nan,0.08917762,nan,0.0004333496,0.00042806938,5.2802197e-06,0.00026866296,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
171,171,0.089286,0.088578165,nan,0.08858826,nan,0.000439175,0.00041778313,2.1391861e-05,0.00026866296,22.20162,0.004892785,1.0,1.0,0.08992436,0.08922593,nan,0.08921144,nan,0.00043106714,0.00042442494,6.6421903e-06,0.00026735305,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
172,172,0.0892956,0.088585556,nan,0.08858637,nan,0.00044269444,0.00042165176,2.1042684e-05,0.00026735305,29.08398,0.004892785,1.0,1.0,0.0899567,0.08925644,nan,0.08924294,nan,0.00043417347,0.00042375494,1.0418537e-05,0.00026608363,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
173,173,0.08927076,0.08855389,nan,0.088563636,nan,0.00045079287,0.0004250116,2.5781274e-05,0.00026608363,14.631257,0.004892785,1.0,1.0,0.09004187,0.08934336,nan,0.08931324,nan,0.0004337086,0.00042078082,1.2927774e-05,0.0002648025,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
174,174,0.08927539,0.08855582,nan,0.08855817,nan,0.00045476944,0.00042752203,2.7247406e-05,0.0002648025,39.77284,0.004892785,1.0,1.0,0.089907825,0.089219324,nan,0.089247495,nan,0.00042502108,0.00041439763,1.0623441e-05,0.00026348335,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
175,175,0.08933519,0.088625506,nan,0.08860531,nan,0.0004461968,0.00042031013,2.5886662e-05,0.00026348335,27.380037,0.004892785,1.0,1.0,0.08983645,0.089148544,nan,0.08917823,nan,0.00042575365,0.0004204426,5.3110384e-06,0.0002621511,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
176,176,0.08925208,0.08855167,nan,0.08856776,nan,0.0004382555,0.0004188363,1.9419176e-05,0.0002621511,22.041134,0.004892785,1.0,1.0,0.089911,0.089227885,nan,0.089212984,nan,0.0004222392,0.00041725853,4.980648e-06,0.00026087507,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
177,177,0.08923346,0.08852742,nan,0.088539526,nan,0.00044516657,0.0004226838,2.2482767e-05,0.00026087507,19.089155,0.004892785,1.0,1.0,0.08991398,0.089226775,nan,0.08922264,nan,0.00042756947,0.00042238366,5.1857974e-06,0.0002596393,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
178,178,0.08927334,0.088575885,nan,0.08856498,nan,0.00043781512,0.00041578966,2.202545e-05,0.0002596393,20.050596,0.004892785,1.0,1.0,0.08993111,0.08924007,nan,0.08923484,nan,0.00043264352,0.00042433458,8.308934e-06,0.00025840342,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
179,179,0.089238375,0.08854251,nan,0.08854926,nan,0.0004374614,0.00041452234,2.293905e-05,0.00025840342,42.00036,0.004892785,1.0,1.0,0.08994581,0.089263946,nan,0.089255214,nan,0.00042470614,0.00041573244,8.973691e-06,0.00025715426,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
180,180,0.08925368,0.08856111,nan,0.088557556,nan,0.00043541557,0.00041144018,2.397539e-05,0.00025715426,44.357517,0.004892785,1.0,1.0,0.08978763,0.08912638,nan,0.08916503,nan,0.00040529546,0.00039948348,5.8119804e-06,0.00025595727,False,0.0,0.4417128449839721,5.0,80,1,80,True,4,0.1,10.0,35,142,0.31045593768089935,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.1969592218774093e-06,6.618812217564259e-06,80,0,0.0,0.0002780510642312575,0.1538204265593074,0.0,80,0.005,0,True,10000.0,1.0,0.004892785001844006,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
181,181,0.088040486,0.08716909,nan,0.08716909,nan,0.0005714595,0.00051008863,6.137084e-05,0.0002999359,21.349586,0.0031722928,1.0,1.0,0.08957866,0.088747084,nan,0.088747084,nan,0.0005336602,0.0005139782,1.9682015e-05,0.00029791144,False,0.0,0.5273635007321664,5.0,80,1,80,True,4,0.1,10.0,35,142,0.0646528375646533,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_small_train_",False,False,2.4489325568030786e-06,0.00011984902625826948,80,0,0.0,0.007781919931215666,0.3108465464960035,0.0,80,0.005,0,True,10000.0,1.0,0.0031722928880215154,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_small_long/tuneLFADS_18_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.49601,TRAIN.KL.CO_WEIGHT=2.9076e-06,TRAIN.KL.IC_WEIGHT=9.9833e-06,TRAIN.L2.CON_2021-08-06_04-03-23xughc6fn/model_dir",True,True,5000,True,True,False
