epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2,MODEL.ALIGN_MODE,MODEL.CD_PASS_RATE,MODEL.CD_RATE,MODEL.CELL_CLIP,MODEL.CI_ENC_DIM,MODEL.CI_LAG,MODEL.CON_DIM,MODEL.CO_AUTOREG_PRIOR,MODEL.CO_DIM,MODEL.CO_PRIOR_NVAR,MODEL.CO_PRIOR_TAU,MODEL.CS_DIM,MODEL.DATA_DIM,MODEL.DROPOUT_RATE,MODEL.EXT_INPUT_DIM,MODEL.FAC_DIM,MODEL.FP_LEN,MODEL.GEN_DIM,MODEL.IC_DIM,MODEL.IC_ENC_DIM,MODEL.IC_ENC_SEQ_LEN,MODEL.IC_POST_VAR_MIN,MODEL.IC_PRIOR_VAR,MODEL.READIN_DIM,MODEL.SAMPLE_POSTERIORS,MODEL.SEQ_LEN,MODEL.SV_RATE,MODEL.SV_SEED,SEED,TRAIN.ADAM_EPSILON,TRAIN.BATCH_SIZE,TRAIN.DATA.DIR,TRAIN.DATA.PREFIX,TRAIN.EAGER_MODE,TRAIN.ENCODERS_ONLY,TRAIN.KL.CO_WEIGHT,TRAIN.KL.IC_WEIGHT,TRAIN.KL.INCREASE_EPOCH,TRAIN.KL.START_EPOCH,TRAIN.L2.CI_ENC_SCALE,TRAIN.L2.CON_SCALE,TRAIN.L2.GEN_SCALE,TRAIN.L2.IC_ENC_SCALE,TRAIN.L2.INCREASE_EPOCH,TRAIN.L2.READIN_SCALE,TRAIN.L2.START_EPOCH,TRAIN.LOG_HPS,TRAIN.LOSS_SCALE,TRAIN.LR.DECAY,TRAIN.LR.INIT,TRAIN.LR.PATIENCE,TRAIN.LR.STOP,TRAIN.MAX_EPOCHS,TRAIN.MAX_GRAD_NORM,TRAIN.MODEL_DIR,TRAIN.NLL_MEAN,TRAIN.OVERWRITE,TRAIN.PATIENCE,TRAIN.PBT_MODE,TRAIN.TUNE_MODE,TRAIN.USE_TB
88,1584,0.07985404,0.07964477,nan,0.079649314,nan,0.00019055323,4.9230603e-05,0.00014132263,1.8712964e-05,81.20703,0.004,1.0,1.0,0.07888321,0.07870145,nan,0.07869785,nan,0.00016310756,3.784245e-05,0.0001252651,1.8645374e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
89,1602,0.079848364,0.07963079,nan,0.07963635,nan,0.00019898063,6.0068778e-05,0.00013891184,1.8583149e-05,96.5224,0.004,1.0,1.0,0.0788979,0.0786988,nan,0.078698516,nan,0.0001806047,4.934605e-05,0.00013125865,1.850739e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
90,1620,0.07983611,0.07963116,nan,0.079632714,nan,0.00018651041,4.486115e-05,0.00014164926,1.8447077e-05,80.289154,0.004,1.0,1.0,0.07880196,0.07862564,nan,0.0786475,nan,0.00015792923,3.4259545e-05,0.00012366968,1.8384577e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
91,1638,0.07974115,0.07954094,nan,0.07956847,nan,0.0001818807,4.1927116e-05,0.00013995355,1.833501e-05,68.3452,0.004,1.0,1.0,0.07881512,0.07862853,nan,0.078634225,nan,0.00016830063,3.3618435e-05,0.00013468221,1.8276982e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
92,1656,0.079782605,0.079581134,nan,0.079577334,nan,0.00018326452,4.7255362e-05,0.00013600914,1.8202141e-05,84.5762,0.004,1.0,1.0,0.07888385,0.07866474,nan,0.078655586,nan,0.00020095462,7.354974e-05,0.00012740488,1.8146313e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
93,1674,0.07985271,0.07963677,nan,0.07961894,nan,0.00019783515,5.57863e-05,0.00014204886,1.8106364e-05,105.630264,0.004,1.0,1.0,0.07897963,0.07879551,nan,0.07875353,nan,0.00016607105,4.4025375e-05,0.000122045676,1.8063862e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
94,1692,0.07979891,0.079592355,nan,0.07960033,nan,0.00018854658,5.2762185e-05,0.00013578437,1.8013707e-05,98.53303,0.004,1.0,1.0,0.078817084,0.07861319,nan,0.078655295,nan,0.00018592898,5.7255336e-05,0.00012867365,1.7963162e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
95,1710,0.07978628,0.07958053,nan,0.07958647,nan,0.00018784154,5.0414154e-05,0.00013742739,1.790368e-05,86.80772,0.004,1.0,1.0,0.07880727,0.078623325,nan,0.07863291,nan,0.00016608958,3.758244e-05,0.00012850715,1.7848773e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
96,1728,0.0797689,0.07957355,nan,0.07957742,nan,0.00017754889,3.6883685e-05,0.00014066524,1.7809221e-05,63.75029,0.004,1.0,1.0,0.07882374,0.07863215,nan,0.078632385,nan,0.00017383165,4.1603293e-05,0.00013222834,1.776373e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
97,1746,0.07981561,0.079614945,nan,0.07960369,nan,0.00018294445,4.6710156e-05,0.00013623432,1.7716333e-05,91.261635,0.004,1.0,1.0,0.07879808,0.07859143,nan,0.078603715,nan,0.00018897324,4.8573107e-05,0.00014040014,1.7663371e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
98,1764,0.079783194,0.07957722,nan,0.079585165,nan,0.00018833944,4.3740165e-05,0.0001445993,1.7632432e-05,76.34824,0.004,1.0,1.0,0.07875329,0.07857974,nan,0.07858693,nan,0.00015595453,2.921654e-05,0.00012673801,1.7603117e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
99,1782,0.079786226,0.07958311,nan,0.07958373,nan,0.0001855542,4.3444536e-05,0.00014210965,1.7556038e-05,76.977875,0.004,1.0,1.0,0.07876642,0.07855627,nan,0.07856546,nan,0.00019262603,6.48789e-05,0.00012774713,1.7524897e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
100,1800,0.07978263,0.07957448,nan,0.07957725,nan,0.00019066372,5.364695e-05,0.00013701674,1.7492279e-05,103.275475,0.004,1.0,1.0,0.07890931,0.07868766,nan,0.078651,nan,0.00020418972,8.0763915e-05,0.00012342581,1.7449844e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
101,1818,0.079817094,0.079606004,nan,0.07959738,nan,0.00019367185,5.426884e-05,0.00013940303,1.7416478e-05,102.58688,0.004,1.0,1.0,0.078771725,0.07856334,nan,0.07858964,nan,0.00019099671,6.396555e-05,0.00012703115,1.7393266e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
102,1836,0.07974306,0.07954516,nan,0.079560824,nan,0.00018055493,4.0498908e-05,0.000140056,1.7347375e-05,77.65336,0.004,1.0,1.0,0.078734055,0.07855406,nan,0.07856473,nan,0.00016268823,3.08482e-05,0.00013184002,1.73155e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
103,1854,0.07975238,0.079546124,nan,0.079550534,nan,0.00018897612,4.8229515e-05,0.00014074662,1.7273354e-05,87.20618,0.004,1.0,1.0,0.078761525,0.07858789,nan,0.078580946,nan,0.00015638617,2.8441278e-05,0.00012794489,1.724126e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
104,1872,0.07975194,0.07954804,nan,0.07954879,nan,0.00018669147,4.316448e-05,0.00014352698,1.7215083e-05,80.64171,0.004,1.0,1.0,0.07875629,0.07857444,nan,0.07857639,nan,0.00016466345,3.3457367e-05,0.00013120606,1.7174312e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
105,1890,0.07977913,0.07958361,nan,0.07957316,nan,0.00017836665,3.862976e-05,0.00013973689,1.7157436e-05,69.19672,0.004,1.0,1.0,0.07875931,0.07858779,nan,0.07858437,nan,0.00015437971,2.7348808e-05,0.00012703089,1.7135138e-05,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,45,182,0.21141867258157532,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,3.5365105689885986e-05,4.0705652767185754e-05,80,0,0.0,0.03842704560271244,0.0022766178202343413,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
106,1908,0.079072595,0.07889566,nan,0.07889566,nan,9.2242124e-05,8.64957e-05,5.7464385e-06,8.46765e-05,33.455124,0.0032559636,1.0,1.0,0.078386396,0.07822404,nan,0.07822404,nan,7.7639794e-05,7.676376e-05,8.760311e-07,8.471264e-05,False,0.0,0.6362291133723303,5.0,80,1,80,True,4,0.1,10.0,45,182,0.13187999042991144,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,4.825646757140998e-06,0.00012285531916783867,80,0,0.0,0.0034469263580050916,0.04168037888482054,0.0,80,0.005,0,True,10000.0,1.0,0.003255963549407265,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
107,1926,0.07912,0.07894504,nan,0.07893023,nan,9.019622e-05,8.432783e-05,5.8683904e-06,8.475884e-05,32.28032,0.0032559636,1.0,1.0,0.07828213,0.07811954,nan,0.07815089,nan,7.7750236e-05,7.637018e-05,1.3800563e-06,8.484311e-05,False,0.0,0.6362291133723303,5.0,80,1,80,True,4,0.1,10.0,45,182,0.13187999042991144,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,4.825646757140998e-06,0.00012285531916783867,80,0,0.0,0.0034469263580050916,0.04168037888482054,0.0,80,0.005,0,True,10000.0,1.0,0.003255963549407265,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
108,1944,0.07903994,0.07886489,nan,0.07888449,nan,9.031525e-05,8.514179e-05,5.173446e-06,8.472077e-05,26.18328,0.0032559636,1.0,1.0,0.07827326,0.078116015,nan,0.078126475,nan,7.267897e-05,7.200229e-05,6.766809e-07,8.4564126e-05,False,0.0,0.6362291133723303,5.0,80,1,80,True,4,0.1,10.0,45,182,0.13187999042991144,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,4.825646757140998e-06,0.00012285531916783867,80,0,0.0,0.0034469263580050916,0.04168037888482054,0.0,80,0.005,0,True,10000.0,1.0,0.003255963549407265,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
109,1962,0.0790374,0.07886428,nan,0.07887034,nan,8.863858e-05,8.289229e-05,5.7462958e-06,8.446924e-05,23.118187,0.0032559636,1.0,1.0,0.07829696,0.07814135,nan,0.07813688,nan,7.129715e-05,6.953829e-05,1.7588582e-06,8.4309235e-05,False,0.0,0.6362291133723303,5.0,80,1,80,True,4,0.1,10.0,45,182,0.13187999042991144,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,4.825646757140998e-06,0.00012285531916783867,80,0,0.0,0.0034469263580050916,0.04168037888482054,0.0,80,0.005,0,True,10000.0,1.0,0.003255963549407265,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
110,1980,0.0790109,0.07883684,nan,0.078846894,nan,8.9762085e-05,8.430879e-05,5.4532957e-06,8.429432e-05,28.764683,0.0032559636,1.0,1.0,0.07832934,0.07816478,nan,0.07815641,nan,8.036014e-05,7.9404876e-05,9.552625e-07,8.420772e-05,False,0.0,0.6362291133723303,5.0,80,1,80,True,4,0.1,10.0,45,182,0.13187999042991144,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_train_",False,False,4.825646757140998e-06,0.00012285531916783867,80,0,0.0,0.0034469263580050916,0.04168037888482054,0.0,80,0.005,0,True,10000.0,1.0,0.003255963549407265,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.21142,TRAIN.KL.CO_WEIGHT=3.5365e-05,TRAIN.KL.IC_WEIGHT=4.0706e-05,TRAIN.L2.CON_2021-08-05_23-18-03jywqbzk1/model_dir",True,True,5000,True,True,False
